Linking — addition formal (Task 2)	<b>Moreover</b><br>Sinonim "furthermore" — gunakan bergantian untuk variasi.<br><i>Moreover, online courses provide access to education for students in remote areas.</i>	ielts writing task2 linking addition
Linking — addition simple (Task 2)	<b>In addition</b><br>Versi paling netral untuk menambah informasi.<br><i>In addition, smaller class sizes allow teachers to give individual attention to each student.</i>	ielts writing task2 linking addition
Linking — addition emphatic (Task 2)	<b>What is more</b><br>Frasa addition yang sedikit lebih casual tapi tetap akademis — variasi natural.<br><i>What is more, recycling creates new employment opportunities in green industries.</i>	ielts writing task2 linking addition
Linking — contrast standard (Task 2)	<b>However</b><br>Penghubung kontras paling umum dan aman.<br><i>Many people enjoy fast food. However, it poses serious health risks if consumed regularly.</i>	ielts writing task2 linking contrast
Linking — contrast formal (Task 2)	<b>Nevertheless</b><br>Berarti "meskipun demikian" — kontras dengan nuansa konsesi.<br><i>The policy was unpopular. Nevertheless, it produced significant economic benefits.</i>	ielts writing task2 linking contrast
Linking — strong contrast (Task 2)	<b>On the contrary</b><br>Untuk menyangkal pernyataan sebelumnya — bukan sekadar kontras biasa.<br><i>Critics claim renewable energy is inefficient. On the contrary, recent data shows it now rivals fossil fuels.</i>	ielts writing task2 linking contrast
Linking — concession (Task 2)	<b>Despite this</b><br>"Meskipun demikian" — mengakui poin sebelumnya tetapi tetap melanjutkan argumen.<br><i>The vaccine has minor side effects. Despite this, it remains the most effective public health tool available.</i>	ielts writing task2 linking contrast
Linking — cause (Task 2)	<b>Because of</b><br>Diikuti noun phrase, bukan klausa — perhatikan struktur.<br><i>Because of rapid urbanisation, many farmlands have been converted into housing.</i>	ielts writing task2 linking cause
Linking — cause formal (Task 2)	<b>Due to</b><br>Sinonim "because of" — sama-sama diikuti noun phrase.<br><i>Due to rising sea levels, several coastal cities face the threat of flooding.</i>	ielts writing task2 linking cause
Linking — cause result (Task 2)	<b>As a result of</b><br>Menekankan hubungan sebab-akibat secara eksplisit.<br><i>As a result of automation, certain manufacturing jobs have disappeared entirely.</i>	ielts writing task2 linking cause
Linking — effect standard (Task 2)	<b>Therefore</b><br>Penghubung akibat paling umum — selalu diikuti tanda baca yang tepat.<br><i>Smoking damages the lungs; therefore, governments impose heavy taxes on tobacco.</i>	ielts writing task2 linking effect
Linking — effect formal (Task 2)	<b>Consequently</b><br>Sinonim "therefore" yang lebih akademis.<br><i>Many young people prefer digital media. Consequently, traditional newspapers have lost readership.</i>	ielts writing task2 linking effect
Linking — effect chain (Task 2)	<b>This leads to</b><br>Untuk menjelaskan rantai akibat — diikuti noun phrase.<br><i>Excessive screen time disrupts sleep patterns. This leads to reduced productivity at work or school.</i>	ielts writing task2 linking effect
Giving examples — standard (Task 2)	<b>For instance</b><br>Pembuka contoh paling natural — sinonim "for example" untuk variasi.<br><i>Many countries have invested in green energy. For instance, Germany now produces over 40% of its electricity from renewables.</i>	ielts writing task2 example
Giving examples — strong (Task 2)	<b>A case in point is</b><br>Cara elegan untuk memperkenalkan contoh konkret yang mendukung argumen.<br><i>Some cities have successfully reduced car traffic. A case in point is Amsterdam, where cycling infrastructure dominates urban planning.</i>	ielts writing task2 example
Conclusion — standard (Task 2)	<b>In conclusion</b><br>Pembuka paragraf penutup paling aman dan jelas.<br><i>In conclusion, while social media offers many benefits, its negative effects on mental health cannot be ignored.</i>	ielts writing task2 conclusion
Conclusion — informal-academic (Task 2)	<b>To sum up</b><br>Sinonim "in conclusion" — sedikit lebih ringkas.<br><i>To sum up, government investment in education yields long-term economic and social benefits.</i>	ielts writing task2 conclusion
Conclusion — sophisticated (Task 2)	<b>In light of the above</b><br>Frasa penutup band 7+ — menunjukkan refleksi atas argumen sebelumnya.<br><i>In light of the above, it is reasonable to conclude that stricter environmental laws are necessary.</i>	ielts writing task2 conclusion
Conclusion — comprehensive (Task 2)	<b>Taking everything into account</b><br>Penutup yang menyiratkan pertimbangan menyeluruh — kuat untuk band 7+.<br><i>Taking everything into account, the advantages of bilingual education clearly outweigh the challenges.</i>	ielts writing task2 conclusion
Hedging — argumentative (Task 2)	<b>It can be argued that</b><br>Untuk menyatakan klaim tanpa terdengar terlalu absolut — penting untuk band 7+.<br><i>It can be argued that financial incentives are more effective than penalties in changing public behaviour.</i>	ielts writing task2 hedging
Hedging — observation (Task 2)	<b>It seems that</b><br>Hedging halus untuk klaim berdasarkan observasi, bukan fakta absolut.<br><i>It seems that younger generations are more environmentally conscious than their parents.</i>	ielts writing task2 hedging
Hedging — probability (Task 2)	<b>It is likely that</b><br>Untuk prediksi atau klaim probabilistik — hindari "definitely" yang terlalu kuat.<br><i>It is likely that artificial intelligence will reshape most industries within the next decade.</i>	ielts writing task2 hedging
Hedging — trend (Task 2)	<b>There is a tendency for</b><br>Untuk menggambarkan kecenderungan umum — diikuti noun + to-infinitive.<br><i>There is a tendency for urban residents to spend less time outdoors than rural populations.</i>	ielts writing task2 hedging
