_____ business (berbisnis)	<b>do business</b><br>NOTE: "make business" salah — gunakan "do".<br><i>Many international companies do business in Southeast Asia.</i><br><i>It is difficult to do business without trust between partners.</i>	ielts collocation verb-noun do
_____ harm (membahayakan)	<b>do harm</b><br>NOTE: "make harm" salah — gunakan "do" atau "cause".<br><i>Excessive screen time can do harm to children's eyesight.</i><br><i>Pollution does irreversible harm to marine ecosystems.</i>	ielts collocation verb-noun do
_____ a favor (membantu)	<b>do a favor</b><br>NOTE: "make a favor" salah — gunakan "do".<br><i>Could you do me a favor and review my essay?</i><br><i>She did her colleague a favor by covering his shift.</i>	ielts collocation verb-noun do
_____ your best (berusaha sebaik mungkin)	<b>do your best</b><br>NOTE: "make your best" salah — gunakan "do".<br><i>Candidates are encouraged to do their best on the IELTS examination.</i><br><i>He always does his best regardless of the difficulty.</i>	ielts collocation verb-noun do
_____ action (mengambil tindakan)	<b>take action</b><br>NOTE: "make action" salah — gunakan "take".<br><i>Governments must take immediate action to address climate change.</i><br><i>The authorities took swift action against the offenders.</i>	ielts collocation verb-noun take
_____ advantage of (memanfaatkan)	<b>take advantage of</b><br>NOTE: "use advantage" salah — gunakan "take advantage of".<br><i>Students should take advantage of free online learning resources.</i><br><i>Many businesses took advantage of the new tax incentives.</i>	ielts collocation verb-noun take
_____ into account (mempertimbangkan)	<b>take into account</b><br>NOTE: sinonim formal: "consider", "take into consideration".<br><i>Policymakers must take environmental impact into account when planning.</i><br><i>The judge took her age into account when delivering the verdict.</i>	ielts collocation verb-noun take
_____ responsibility (bertanggung jawab)	<b>take responsibility</b><br>NOTE: "have responsibility" lebih lemah — "take" menunjukkan tindakan aktif.<br><i>Individuals must take responsibility for their carbon footprint.</i><br><i>The minister took full responsibility for the policy failure.</i>	ielts collocation verb-noun take
_____ place (terjadi/berlangsung)	<b>take place</b><br>NOTE: "happen" lebih informal — "take place" lebih formal/IELTS.<br><i>The conference will take place in Jakarta next March.</i><br><i>Significant changes have taken place in the education system.</i>	ielts collocation verb-noun take
_____ part in (berpartisipasi)	<b>take part in</b><br>NOTE: sinonim: "participate in".<br><i>Over 200 students took part in the environmental campaign.</i><br><i>Citizens are encouraged to take part in local elections.</i>	ielts collocation verb-noun take
_____ a break (istirahat)	<b>take a break</b><br>NOTE: "make a break" salah — gunakan "take".<br><i>It is important to take regular breaks while studying for IELTS.</i><br><i>Workers should take a break every two hours to remain productive.</i>	ielts collocation verb-noun take
_____ notes (mencatat)	<b>take notes</b><br>NOTE: "make notes" juga benar tapi "take notes" lebih umum.<br><i>Students should take detailed notes during lectures.</i><br><i>She took careful notes throughout the seminar.</i>	ielts collocation verb-noun take
_____ an impact (memberikan dampak)	<b>have an impact</b><br>NOTE: "give impact" salah — gunakan "have an impact on".<br><i>Social media has a profound impact on teenagers' self-esteem.</i><br><i>The new policy will have a significant impact on small businesses.</i>	ielts collocation verb-noun have
_____ an effect (memberikan efek)	<b>have an effect</b><br>NOTE: "give effect" salah — gunakan "have an effect on".<br><i>Air pollution has a detrimental effect on respiratory health.</i><br><i>The reform had little effect on student performance.</i>	ielts collocation verb-noun have
_____ an opportunity (memiliki kesempatan)	<b>have an opportunity</b><br>NOTE: "get an opportunity" juga benar; "have" lebih umum di IELTS.<br><i>Students have the opportunity to study abroad through scholarships.</i><br><i>She had a rare opportunity to meet the prime minister.</i>	ielts collocation verb-noun have
_____ access to (memiliki akses ke)	<b>have access to</b><br>NOTE: gunakan preposisi "to", bukan "for".<br><i>Many rural communities still do not have access to clean water.</i><br><i>Students should have access to high-quality education regardless of background.</i>	ielts collocation verb-noun have
_____ an influence on (berpengaruh terhadap)	<b>have an influence on</b><br>NOTE: gunakan preposisi "on", bukan "to".<br><i>Parents have a strong influence on their children's values.</i><br><i>Western media has had a considerable influence on Asian pop culture.</i>	ielts collocation verb-noun have
_____ a tendency (memiliki kecenderungan)	<b>have a tendency</b><br>NOTE: diikuti "to + verb".<br><i>Young people have a tendency to spend excessive time on social media.</i><br><i>Politicians have a tendency to make unrealistic promises.</i>	ielts collocation verb-noun have
_____ priority to (memprioritaskan)	<b>give priority to</b><br>NOTE: alternatif: "prioritize".<br><i>The government should give priority to education and healthcare.</i><br><i>Companies must give priority to employee well-being.</i>	ielts collocation verb-noun give
_____ rise to (menyebabkan/menimbulkan)	<b>give rise to</b><br>NOTE: formal sinonim "cause"; sangat IELTS-style.<br><i>Rapid urbanisation has given rise to numerous social problems.</i><br><i>The new technology gave rise to ethical concerns.</i>	ielts collocation verb-noun give
_____ an example (memberi contoh)	<b>give an example</b><br>NOTE: "make an example" maknanya beda.<br><i>Could you give an example to support your argument?</i><br><i>The teacher gave several examples to clarify the concept.</i>	ielts collocation verb-noun give
_____ attention to (memberi perhatian pada)	<b>give attention to</b><br>NOTE: alternatif lebih umum: "pay attention to".<br><i>Schools should give greater attention to mental health issues.</i><br><i>Researchers have given little attention to this aspect of the problem.</i>	ielts collocation verb-noun give
_____ consideration (mempertimbangkan)	<b>give consideration</b><br>NOTE: formal — sering "give careful/serious consideration to".<br><i>The committee gave careful consideration to all proposals.</i><br><i>Authorities should give serious consideration to environmental impact.</i>	ielts collocation verb-noun give
_____ attention (memperhatikan)	<b>pay attention</b><br>NOTE: "give attention" juga benar tapi "pay attention" lebih natural.<br><i>Students must pay close attention to grammar in IELTS Writing.</i><br><i>The media pays excessive attention to celebrity scandals.</i>	ielts collocation verb-noun pay
_____ a visit (berkunjung)	<b>pay a visit</b><br>NOTE: formal — "visit" sebagai verb lebih umum sehari-hari.<br><i>The minister paid a visit to the disaster-affected region.</i><br><i>We paid a visit to my grandparents last weekend.</i>	ielts collocation verb-noun pay
_____ tribute (memberi penghormatan)	<b>pay tribute</b><br>NOTE: diikuti "to" + person/thing.<br><i>The nation paid tribute to the soldiers who lost their lives.</i><br><i>Colleagues paid tribute to her decades of dedicated service.</i>	ielts collocation verb-noun pay
_____ the price (membayar harga/menanggung akibat)	<b>pay the price</b><br>NOTE: idiomatik — menanggung konsekuensi.<br><i>Future generations will pay the price for today's environmental neglect.</i><br><i>She paid the price for her dishonesty when she lost the job.</i>	ielts collocation verb-noun pay
_____ research (melakukan riset, formal)	<b>carry out (research)</b><br>NOTE: formal sinonim "conduct"; lebih akademik dari "do".<br><i>Scientists carried out extensive research on the new vaccine.</i><br><i>The team will carry out a survey across five provinces.</i>	ielts phrasal-verb academic
_____ change (membawa perubahan)	<b>bring about (change)</b><br>NOTE: formal sinonim "cause"; sangat IELTS Writing.<br><i>Technology has brought about dramatic changes in education.</i><br><i>The reforms brought about significant improvements in healthcare.</i>	ielts phrasal-verb academic
_____ an idea (memunculkan ide)	<b>come up with (an idea)</b><br>NOTE: tidak terpisahkan; partikel selalu bersama.<br><i>Researchers came up with an innovative solution to the problem.</i><br><i>She came up with a brilliant idea for the marketing campaign.</i>	ielts phrasal-verb academic
_____ a proposal (mengajukan usulan)	<b>put forward (a proposal)</b><br>NOTE: formal sinonim "propose", "suggest".<br><i>The committee put forward several proposals to reduce inequality.</i><br><i>He put forward a compelling argument for educational reform.</i>	ielts phrasal-verb academic
_____ a problem (menangani masalah)	<b>deal with (a problem)</b><br>NOTE: sinonim: "address", "tackle", "handle".<br><i>Governments must deal with the issue of plastic pollution urgently.</i><br><i>Schools need better strategies to deal with bullying.</i>	ielts phrasal-verb academic
_____ a solution (menemukan solusi)	<b>figure out (a solution)</b><br>NOTE: agak informal — "work out" lebih netral di IELTS Writing.<br><i>Engineers figured out a solution to the recurring system failure.</i><br><i>It took her hours to figure out the answer.</i>	ielts phrasal-verb academic
_____ an issue (menyelidiki)	<b>look into (investigate)</b><br>NOTE: sinonim: "investigate", "examine".<br><i>The authorities are looking into allegations of corruption.</i><br><i>Researchers looked into the causes of declining biodiversity.</i>	ielts phrasal-verb academic
_____ a fact (menunjukkan)	<b>point out (note)</b><br>NOTE: sinonim formal: "indicate", "highlight".<br><i>The report points out that emissions have risen sharply since 2000.</i><br><i>She pointed out several flaws in the methodology.</i>	ielts phrasal-verb academic
_____ a system (mendirikan)	<b>set up (establish)</b><br>NOTE: sinonim formal: "establish", "found".<br><i>The government has set up a task force to combat cybercrime.</i><br><i>They set up a non-profit organisation to support refugees.</i>	ielts phrasal-verb academic
_____ data (menganalisis/menguraikan)	<b>break down (analyze/fail)</b><br>NOTE: dua makna: (1) menganalisis komponen, (2) rusak/gagal.<br><i>The analyst broke down the data into three categories.</i><br><i>Negotiations broke down after both sides refused to compromise.</i>	ielts phrasal-verb academic
_____ to be effective (ternyata)	<b>turn out (result)</b><br>NOTE: diikuti "to be" + adjective atau "that" clause.<br><i>The new policy turned out to be highly effective.</i><br><i>It turned out that the rumours were entirely false.</i>	ielts phrasal-verb academic
_____ a company (mengambil alih)	<b>take over</b><br>NOTE: bisa "take over a company" atau "take over from someone".<br><i>A multinational corporation took over the local firm last year.</i><br><i>She took over as director after her predecessor retired.</i>	ielts phrasal-verb academic
_____ an illness (sembuh dari)	<b>get over</b><br>NOTE: makna: pulih dari sakit, kekecewaan, atau pengalaman buruk.<br><i>It took him weeks to get over the flu.</i><br><i>She struggled to get over the loss of her job.</i>	ielts phrasal-verb academic
_____ resources (kehabisan)	<b>run out of</b><br>NOTE: selalu diikuti "of" + noun.<br><i>The world is rapidly running out of fossil fuels.</i><br><i>We have run out of time to complete the project.</i>	ielts phrasal-verb academic
_____ the holiday (menantikan)	<b>look forward to</b><br>NOTE: diikuti noun atau verb-ing, BUKAN to-infinitive.<br><i>I am looking forward to receiving your reply.</i><br><i>Students look forward to the summer holidays every year.</i>	ielts phrasal-verb academic
_____ argument (argumen kuat/lemah)	<b>strong / weak argument</b><br>NOTE: hindari "big argument" untuk konteks akademik.<br><i>She presented a strong argument in favour of renewable energy.</i><br><i>The proposal was rejected because it rested on a weak argument.</i>	ielts collocation adjective-noun
_____ factor (faktor utama)	<b>key factor</b><br>NOTE: sinonim: "crucial factor", "main factor".<br><i>Education is a key factor in reducing poverty.</i><br><i>Climate change has become a key factor in global migration patterns.</i>	ielts collocation adjective-noun
_____ role (peran penting)	<b>vital role</b><br>NOTE: sinonim: "crucial role", "essential role"; diikuti "in + verb-ing".<br><i>Teachers play a vital role in shaping young minds.</i><br><i>Forests play a vital role in regulating the global climate.</i>	ielts collocation adjective-noun
_____ impact (dampak mendalam)	<b>profound impact</b><br>NOTE: sinonim: "significant impact", "major impact"; diikuti "on".<br><i>The pandemic had a profound impact on global education systems.</i><br><i>Industrialisation has had a profound impact on the environment.</i>	ielts collocation adjective-noun
_____ belief (kepercayaan luas)	<b>widespread belief</b><br>NOTE: sinonim: "common belief", "popular belief".<br><i>There is a widespread belief that exercise improves mental health.</i><br><i>Despite widespread belief to the contrary, the data suggests otherwise.</i>	ielts collocation adjective-noun
_____ concern (kekhawatiran yang meningkat)	<b>growing concern</b><br>NOTE: sinonim: "increasing concern", "rising concern".<br><i>There is growing concern about youth unemployment.</i><br><i>Cybersecurity has become a growing concern for businesses worldwide.</i>	ielts collocation adjective-noun
_____ difference (perbedaan signifikan)	<b>significant difference</b><br>NOTE: sinonim: "considerable difference", "marked difference".<br><i>There is a significant difference between the two groups' performance.</i><br><i>Vaccination has made a significant difference to public health.</i>	ielts collocation adjective-noun
_____ misconception (kesalahpahaman umum)	<b>common misconception</b><br>NOTE: pola: "It is a common misconception that..."<br><i>It is a common misconception that learning a language is only easy for children.</i><br><i>A common misconception about IELTS is that vocabulary alone determines the score.</i>	ielts collocation adjective-noun
