Fill in: "Water _____ hydrogen and oxygen, and we should focus _____ the issue." (consists of / on)	<b>consists OF / focus ON</b><br>"Consist of" = terdiri dari (jangan pakai "consist from"). "Focus on" = fokus pada.<br><i>Water consists of hydrogen and oxygen.</i><br><i>We should focus on the main issue.</i>	ielts grammar prepositions verb-collocations
Fill in: "She had to cope _____ many difficulties." (with / for / on)	<b>cope WITH</b><br>"Cope with" = mengatasi/menghadapi. Other: deal with, struggle with, agree with someone.<br><i>She had to cope with many difficulties.</i><br><i>We must deal with this problem urgently.</i>	ielts grammar prepositions verb-collocations
Fill in: "I usually go to work _____ car, but yesterday I went _____ foot." (by / on)	<b>by car / on foot</b><br>BY + means of transport (by car, by bus, by train, by plane). Tapi: ON foot, ON horseback.<br><i>I usually go to work by car.</i><br><i>Yesterday I went on foot.</i>	ielts grammar prepositions transport
Fill in: "He is afraid _____ spiders but fond _____ cats." (of / of)	<b>afraid OF / fond OF</b><br>Banyak adjective pakai "of": afraid of, fond of, aware of, capable of, jealous of, tired of.<br><i>He is afraid of spiders but fond of cats.</i><br><i>I am aware of the consequences.</i>	ielts grammar prepositions adjectives
Correct the error: "There are many informations in this article."	<b>much information</b><br>"Information" adalah uncountable noun (tidak bisa dijamakkan). Pakai "much/a lot of/some", BUKAN "many" atau "-s".<br><i>There is much information in this article.</i><br><i>She gave me a lot of information.</i>	ielts grammar errors uncountable
Correct the error: "He gave me some good advices."	<b>some good advice</b><br>"Advice" uncountable. Untuk satuan: "a piece of advice". Sama untuk: equipment, furniture, knowledge, research.<br><i>He gave me some good advice.</i><br><i>She offered a piece of advice.</i>	ielts grammar errors uncountable
Correct the error: "The childrens are playing in the park."	<b>The children are playing</b><br>"Children" sudah jamak (irregular plural dari child). Tidak boleh ditambah -s. Sama: people, men, women, feet, teeth.<br><i>The children are playing in the park.</i><br><i>Many people attended the conference.</i>	ielts grammar errors irregular-plural
Correct the error: "I have lived here since 5 years ago."	<b>for 5 years / 5 years ago</b><br>"Since" untuk titik waktu (since 2020, since Monday). "For" untuk durasi. "Ago" pakai past simple, bukan present perfect.<br><i>I have lived here for 5 years.</i><br><i>I moved here 5 years ago.</i>	ielts grammar errors since-for-ago
Correct the error: "He very smart and tall."	<b>He IS very smart and tall</b><br>Bahasa Indonesia tidak punya copula (to be). Bahasa Inggris WAJIB pakai is/am/are sebelum adjective.<br><i>He is very smart and tall.</i><br><i>The students are intelligent.</i>	ielts grammar errors copula
Correct the error: "I and my friend went to the library."	<b>My friend and I went</b><br>Sopan santun: orang lain disebut dulu, "I" terakhir. Pakai "I" sebagai subjek, "me" sebagai objek.<br><i>My friend and I went to the library.</i><br><i>She invited my friend and me.</i>	ielts grammar errors pronoun-order
Correct the error: "We will discuss about the problem tomorrow."	<b>We will discuss the problem</b><br>"Discuss" adalah transitive verb — TIDAK butuh preposisi. Sama: enter (a room), marry (someone), reach (a place).<br><i>We will discuss the problem tomorrow.</i><br><i>She entered the building quietly.</i>	ielts grammar errors no-preposition
Correct the error: "She is married with a doctor."	<b>married TO a doctor</b><br>"Married to" (bukan "with"). Sama: similar to, related to, attached to, addicted to.<br><i>She is married to a doctor.</i><br><i>This case is similar to the previous one.</i>	ielts grammar errors preposition
Correct the error: "This phone is more cheaper than that one."	<b>cheaper / more cheap (no — just "cheaper")</b><br>JANGAN double comparative. Pilih SATU: -er ATAU more, tidak dua-duanya.<br><i>This phone is cheaper than that one.</i><br><i>This book is more interesting than that one.</i>	ielts grammar errors double-comparative
Correct the error: "Math is the most easiest subject for me."	<b>the easiest</b><br>JANGAN double superlative. Pilih SATU: -est ATAU most.<br><i>Math is the easiest subject for me.</i><br><i>This is the most beautiful place I've seen.</i>	ielts grammar errors double-superlative
Correct the error: "The furniture in this office are very modern."	<b>The furniture IS very modern</b><br>"Furniture" uncountable singular → pakai IS. Sama: information, advice, equipment, news, research, luggage.<br><i>The furniture in this office is very modern.</i><br><i>The news is shocking.</i>	ielts grammar errors uncountable-verb-agreement
Form comparative: "This problem is _____ (difficult) than the last one."	<b>more difficult</b><br>Adjective 2+ suku kata: pakai "more". Adjective 1 suku kata: pakai -er. Adjective 2 suku kata berakhir -y: ganti y → ier.<br><i>This problem is more difficult than the last one.</i><br><i>She is happier now than before.</i>	ielts grammar comparatives
Form superlative: "Mount Everest is the _____ (high) mountain in the world."	<b>highest</b><br>Adjective 1 suku kata: tambah -est. Adjective 2+ suku kata: pakai "the most". Selalu pakai "the" sebelum superlative.<br><i>Mount Everest is the highest mountain.</i><br><i>This is the most important issue.</i>	ielts grammar superlatives
Form irregular: "good → _____ → _____. bad → _____ → _____."	<b>good → better → best. bad → worse → worst</b><br>Irregular: good/better/best, bad/worse/worst, far/farther/farthest, little/less/least, much/more/most.<br><i>This is the best book I have ever read.</i><br><i>Things are getting worse every day.</i>	ielts grammar comparatives irregular
Fill in: "He is _____ tall _____ his brother." (as / as)	<b>as tall as</b><br>"As + adjective + as" untuk menyatakan kesetaraan. Negatif: "not as ... as" atau "not so ... as".<br><i>He is as tall as his brother.</i><br><i>This task is not as difficult as I thought.</i>	ielts grammar comparatives as-as
Fill in: "_____ more you study, _____ better your results." (The / the)	<b>The more / the better</b><br>"The + comparative, the + comparative" untuk menyatakan paralel berubah. Pola formal IELTS Writing.<br><i>The more you study, the better your results.</i><br><i>The harder we work, the more we earn.</i>	ielts grammar comparatives the-more-the-more
Which is correct: "I _____ go now. The rules require it." (must / have to / should)	<b>have to / must</b><br>"Must" = kewajiban dari pembicara sendiri. "Have to" = kewajiban dari luar (aturan, hukum). Negatif berbeda: "mustn't" (dilarang) vs "don't have to" (tidak perlu).<br><i>I have to go now. The rules require it.</i><br><i>You must finish this report today.</i>	ielts grammar modals must-have-to
Which is correct: "You _____ see a doctor about that cough." (should / must / can)	<b>should</b><br>"Should" untuk saran/rekomendasi. "Ought to" lebih formal, makna sama. "Must" terlalu kuat untuk saran biasa.<br><i>You should see a doctor about that cough.</i><br><i>Students ought to read widely.</i>	ielts grammar modals should
Fill in: "She _____ swim when she was 4. Now she _____ swim 100m without stopping." (could / can / is able to)	<b>could / can / is able to</b><br>"Could" = kemampuan umum di masa lalu. "Can" = kemampuan sekarang. "Be able to" untuk tense lain (future, perfect).<br><i>She could swim when she was 4.</i><br><i>Now she is able to swim 100m without stopping.</i>	ielts grammar modals can-could-able
Which is correct: "It _____ rain later. Bring an umbrella just in case." (may / must / should)	<b>may / might</b><br>"May/might" = kemungkinan (50/50). "Could" juga bisa. "Must" = kepastian/kesimpulan logis.<br><i>It may rain later. Bring an umbrella.</i><br><i>She might be at home now.</i>	ielts grammar modals may-might
