fewer vs less	<b>fewer = countable nouns; less = uncountable nouns</b><br>Aturan IELTS penting! "Fewer" untuk yang bisa dihitung (people, books); "less" untuk yang tidak bisa dihitung (water, time, money).<br><i><u>Fewer</u> students passed this year. (countable)</i><br><i>We have <u>less</u> time than expected. (uncountable)</i>	ielts vocab confusing-pairs
amount vs number	<b>amount = jumlah (uncountable); number = jumlah (countable)</b><br>Sama seperti less/fewer. "Amount of money/water"; "number of people/cars". Indonesian "jumlah" tidak membedakan.<br><i>A large <u>amount</u> of money was spent. (uncountable)</i><br><i>A large <u>number</u> of people attended. (countable)</i>	ielts vocab confusing-pairs
between vs among	<b>between = di antara 2 hal; among = di antara 3+ hal</b><br>"Between" untuk dua benda spesifik; "among" untuk kelompok/lebih dari dua.<br><i>The secret is <u>between</u> you and me. (2 orang)</i><br><i>She is popular <u>among</u> her classmates. (banyak)</i>	ielts vocab confusing-pairs
borrow vs lend	<b>borrow = meminjam (mengambil); lend = meminjamkan (memberi)</b><br>Bahasa Indonesia "pinjam" sering ambigu. "I borrow FROM you" = saya ambil; "I lend TO you" = saya beri.<br><i>Can I <u>borrow</u> your pen? (saya yang ambil)</i><br><i>Can you <u>lend</u> me your pen? (kamu yang beri)</i>	ielts vocab confusing-pairs
bring vs take	<b>bring = membawa KE pembicara; take = membawa DARI pembicara</b><br>Arah perpindahannya berbeda. "Bring" = ke arah saya/kita; "take" = menjauh dari saya/kita.<br><i>Please <u>bring</u> your homework to class tomorrow. (ke sini)</i><br><i><u>Take</u> this letter to the post office. (ke sana)</i>	ielts vocab confusing-pairs
economic vs economical	<b>economic = berkaitan dengan ekonomi; economical = hemat/efisien</b><br>"Economic" untuk topik ekonomi; "economical" berarti tidak boros.<br><i>The country faces an <u>economic</u> crisis. (ekonomi)</i><br><i>This car is very <u>economical</u> on fuel. (hemat)</i>	ielts vocab confusing-pairs
classic vs classical	<b>classic = klasik/terbaik dalam jenisnya; classical = berkaitan dengan musik/seni klasik atau zaman kuno</b><br>"Classic movie" = film legendaris; "classical music" = musik klasik (Mozart, Beethoven).<br><i>"Titanic" is a <u>classic</u> film. (terkenal/legendaris)</i><br><i>I love <u>classical</u> music. (genre Mozart, dll)</i>	ielts vocab confusing-pairs
historic vs historical	<b>historic = bersejarah/penting; historical = berkaitan dengan sejarah</b><br>"Historic" = peristiwa penting yang akan dikenang; "historical" = apa pun yang berkaitan dengan masa lalu.<br><i>The moon landing was a <u>historic</u> event. (penting)</i><br><i>I enjoy reading <u>historical</u> novels. (bertema sejarah)</i>	ielts vocab confusing-pairs
literally vs figuratively	<b>literally = harfiah/sungguhan; figuratively = kiasan</b><br>"Literally" sering disalahgunakan. Hanya pakai jika benar-benar terjadi secara harfiah.<br><i>I <u>literally</u> ran 10 km today. (benar-benar berlari)</i><br><i>I'm <u>figuratively</u> drowning in homework. (kiasan, tidak benar tenggelam)</i>	ielts vocab confusing-pairs
famous vs notorious	<b>famous = terkenal (positif/netral); notorious = terkenal karena hal buruk</b><br>Jangan bilang "Einstein is notorious" kecuali maksud negatif! "Notorious" selalu konotasi buruk.<br><i>Einstein is <u>famous</u> for his theory. (positif)</i><br><i>The criminal is <u>notorious</u> for his crimes. (negatif)</i>	ielts vocab confusing-pairs
childlike vs childish	<b>childlike = polos seperti anak (positif); childish = kekanak-kanakan (negatif)</b><br>Beda konotasi. "Childlike wonder" = positif; "childish behavior" = negatif (untuk orang dewasa).<br><i>She has a <u>childlike</u> sense of wonder. (positif, polos)</i><br><i>Stop being so <u>childish</u>! (negatif, tidak dewasa)</i>	ielts vocab confusing-pairs
sensitive vs sensible	<b>sensitive = sensitif/mudah tersinggung; sensible = bijaksana/masuk akal</b><br>False friend! "Sensible" BUKAN sensitif. "Sensible" = punya akal sehat.<br><i>He's very <u>sensitive</u> about his weight. (mudah tersinggung)</i><br><i>Wearing a coat in winter is <u>sensible</u>. (masuk akal)</i>	ielts vocab confusing-pairs
economic crisis (collocation)	<b>Pakai "economic" (bukan "economical") dengan crisis, growth, policy, situation</b><br>Collocation tetap. "Economic" = adjective untuk topik ekonomi; jangan bilang "economical crisis" — salah!<br><i>The country is in an <u>economic</u> crisis.</i><br><i>The government's <u>economic</u> policy needs reform.</i>	ielts vocab confusing-pairs
invent vs discover	<b>invent = menciptakan sesuatu yang baru; discover = menemukan sesuatu yang sudah ada</b><br>Edison "invented" the light bulb (ciptaan baru); Columbus "discovered" America (sudah ada, baru ditemukan).<br><i>Bell <u>invented</u> the telephone. (ciptaan baru)</i><br><i>Scientists <u>discovered</u> a new planet. (sudah ada)</i>	ielts vocab confusing-pairs
travel vs trip vs journey vs voyage	<b>travel = verb umum; trip = perjalanan singkat; journey = perjalanan (proses); voyage = perjalanan laut/luar angkasa</b><br>"Travel" jarang sebagai countable noun. Pakai "trip" untuk perjalanan singkat dengan tujuan, "journey" untuk fokus prosesnya.<br><i>I love to <u>travel</u>. / We took a weekend <u>trip</u> to Bali.</i><br><i>The <u>journey</u> took 10 hours. / Columbus's <u>voyage</u> across the Atlantic.</i>	ielts vocab confusing-pairs
wage vs salary	<b>wage = upah per jam/harian; salary = gaji bulanan/tahunan tetap</b><br>"Wage" biasanya untuk pekerja kasar/per jam; "salary" untuk profesional/tetap.<br><i>Factory workers earn an hourly <u>wage</u>.</i><br><i>Teachers receive a monthly <u>salary</u>.</i>	ielts vocab confusing-pairs
job vs work	<b>job = pekerjaan tertentu (countable); work = pekerjaan secara umum (uncountable)</b><br>"I have a job" (✓), "I have a work" (✗). "Work" = aktivitas, "job" = posisi/role.<br><i>I have a new <u>job</u> as a teacher. (countable)</i><br><i>I have a lot of <u>work</u> to do. (uncountable)</i>	ielts vocab confusing-pairs
learn vs study	<b>learn = memperoleh ilmu/skill (hasil); study = proses belajar (aktivitas)</b><br>"Study" = melakukan kegiatan belajar; "learn" = mendapat pengetahuan dari proses itu.<br><i>I <u>study</u> English every day. (aktivitas)</i><br><i>I <u>learned</u> a lot from this book. (hasilnya tahu)</i>	ielts vocab confusing-pairs
teach vs learn	<b>teach = mengajar (memberi); learn = belajar (menerima)</b><br>Indonesian speakers SANGAT sering bilang "She learned me English" — SALAH! Yang benar "She taught me English."<br><i>The teacher <u>teaches</u> us math. (guru → murid)</i><br><i>We <u>learn</u> math from the teacher. (murid menerima)</i>	ielts vocab confusing-pairs
raise vs rise	<b>raise = transitive (butuh objek); rise = intransitive (tanpa objek)</b><br>"Raise something" = mengangkat sesuatu; "rise" = naik sendiri. Past: raised/raised vs rose/risen.<br><i>Please <u>raise</u> your hand. (butuh objek "hand")</i><br><i>The sun <u>rises</u> in the east. (tanpa objek)</i>	ielts vocab confusing-pairs
lay vs lie	<b>lay = meletakkan (transitive, butuh objek); lie = berbaring (intransitive)</b><br>Past tense membingungkan: lay-laid-laid vs lie-lay-lain. "Lie" juga bisa berarti berbohong (lie-lied-lied).<br><i>Please <u>lay</u> the book on the table. (butuh objek)</i><br><i>I want to <u>lie</u> down. (tanpa objek)</i>	ielts vocab confusing-pairs
sit vs seat	<b>sit = verb (duduk); seat = noun (kursi/tempat duduk) atau verb (mendudukkan)</b><br>"Sit down" (verb); "Take a seat" (noun). Jangan bilang "I seat" untuk "saya duduk".<br><i>Please <u>sit</u> down. (verb)</i><br><i>Is this <u>seat</u> taken? (noun)</i>	ielts vocab confusing-pairs
say vs tell vs talk vs speak	<b>say = mengatakan (kata-kata); tell = memberitahu (orang); talk = mengobrol; speak = berbicara (formal/bahasa)</b><br>"Tell" butuh objek orang ("tell me"); "say" tidak ("say something"). "Speak" untuk bahasa atau formal.<br><i>She <u>said</u> hello. / She <u>told</u> me a story.</i><br><i>We <u>talked</u> for hours. / I <u>speak</u> English.</i>	ielts vocab confusing-pairs
hear vs listen	<b>hear = mendengar (pasif, tidak sengaja); listen = mendengarkan (aktif, fokus)</b><br>"Hear" terjadi otomatis; "listen to" perlu usaha. "Listen" hampir selalu butuh "to".<br><i>I can <u>hear</u> the rain. (pasif)</i><br><i>I <u>listen</u> to music every day. (aktif, butuh "to")</i>	ielts vocab confusing-pairs
see vs watch vs look	<b>see = melihat (pasif); look at = memandang (sengaja); watch = menonton (mengikuti gerakan)</b><br>"See" otomatis; "look at" sengaja sekilas; "watch" untuk sesuatu yang bergerak/berlangsung lama.<br><i>I <u>saw</u> a bird. / <u>Look at</u> this photo!</i><br><i>I <u>watch</u> TV every evening. (gerakan/durasi)</i>	ielts vocab confusing-pairs
expect vs hope vs wait	<b>expect = mengira/memperkirakan akan terjadi; hope = berharap (ingin terjadi); wait = menunggu</b><br>"Expect" netral (prediksi); "hope" emosional (keinginan); "wait" untuk waktu. Indonesian "berharap" sering jadi salah jadi "wait".<br><i>I <u>expect</u> rain tomorrow. / I <u>hope</u> you pass!</i><br><i>I <u>waited</u> for the bus. (butuh "for")</i>	ielts vocab confusing-pairs
remember vs remind	<b>remember = mengingat (sendiri); remind = mengingatkan (orang lain)</b><br>"I remember" = saya yang ingat; "remind me" = kamu yang membuat saya ingat.<br><i>I <u>remember</u> your birthday. (sendiri ingat)</i><br><i>Please <u>remind</u> me to call mom. (kamu mengingatkan)</i>	ielts vocab confusing-pairs
used to vs be used to vs get used to	<b>used to + verb = dulu pernah; be used to + V-ing = sudah terbiasa; get used to + V-ing = mulai terbiasa</b><br>Tiga struktur sangat berbeda! Perhatikan tense dan bentuk verb setelahnya.<br><i>I <u>used to</u> smoke. (dulu, sudah berhenti)</i><br><i>I <u>am used to</u> waking up early. / I <u>got used to</u> the weather.</i>	ielts vocab confusing-pairs
since vs for (with present perfect)	<b>since = dari titik waktu spesifik; for = durasi/lamanya</b><br>"Since 2020" (titik mulai); "for 5 years" (lamanya). Keduanya pakai present perfect.<br><i>I have lived here <u>since</u> 2020. (titik waktu)</i><br><i>I have lived here <u>for</u> five years. (durasi)</i>	ielts vocab confusing-pairs
during vs while vs for	<b>during + noun (selama); while + clause (sementara, S+V); for + duration (selama berapa lama)</b><br>Sangat sering tertukar. "During the meeting" (noun); "while I was eating" (clause); "for 2 hours" (durasi).<br><i>I fell asleep <u>during</u> the movie. (+ noun)</i><br><i><u>While</u> I was studying, he called. (+ clause) / I studied <u>for</u> 3 hours.</i>	ielts vocab confusing-pairs
